label,label_num,clean_message
ham,0,meeting darren
ham,0,one best dialogue cute reltnship wen die dont come near body bcoz hands come wipe ur tears time gud ni
ham,0,solve case man found murdered lt decimal gt lt gt afternoon his wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went post office children went play neighbour went marriage police arrested murderer immediately reply reason if brilliant
ham,0,dear reach
ham,0,aww first time said missed without asking if missed first love
ham,0,ok thanx gd nite
ham,0,come right now ahmad
spam,1,don know don know send chat now let find only msg rcvd hg suite lands row hl ldn years over
ham,0,lol please actually send pic yourself right now wanna see pose comb hair dryer something
ham,0,fps
ham,0,huh means computational science like dat one push
ham,0,read love answered
ham,0,oh lk tt den take one tt ends cine lor dun wan yogasana oso
ham,0,madam regret disturbance receive reference check dlf premarica kindly informed rgds rakhesh kerala
spam,1,sms services inclusive text credits pls gotto www comuk net login qxj unsubscribe stop extra charge help comuk cm ae
ham,0,oic better quickly go bathe settle
ham,0,err cud going pm haven got way contact him
ham,0,bloo bloo bloo miss first bowl
ham,0,lmao fun
ham,0,oh big hitter anyway good
ham,0,hey almost forgot happy day babe love ya
spam,1,valentines day special win over quiz take partner trip lifetime send go now msg rcvd custcare
ham,0,think move lt gt week
ham,0,find sent offline message know anjola now
spam,1,guess am first time created web page www asjesus com read wrote waiting opinions want friend
ham,0,txting driving
ham,0,good lets thank god please complete drug lots water beautiful day
ham,0,really dun bluff leh sleep early nite
ham,0,indians poor india poor country says one swiss bank directors says lt gt lac crore indian money deposited swiss banks used taxless budget lt gt yrs give lt gt crore jobs indians village delhi lane roads forever free power suply lt gt social projects every citizen get monthly lt gt lt gt yrs need world bank amp imf loan think money blocked rich politicians full rights corrupt politicians itna forward karo ki pura india padhe
ham,0,uncle boye need movies oh guide plus know torrents particularly legal system slowing gr day plus started cos dont meet online honey moon
ham,0,oh ya ya remember da
ham,0,btw regarding really try see if anyone else th guy commit random dude
spam,1,ur chance win cash every wk txt play www music trivia net custcare wk
ham,0,busy juz dun wan go early hee
ham,0,rightio well arent bright early morning
ham,0,great church now holla get
ham,0,back brum thanks putting us keeping us happy see soon
ham,0,donno if scorable
ham,0,lt gt great loxahatchee xmas tree burning update totally see stars
ham,0,yes dont care need bad princess
ham,0,guy kadeem hasn selling since break know one guy paranoid fuck doesn like selling without til late tonight
ham,0,sorry call later
ham,0,tmr brin lar aiya later come lar mayb neva set properly got da help sheet wif
ham,0,knw dis lt gt
ham,0,dun believe wat
ham,0,give back thanks
ham,0,know complain num only bettr directly go bsnl offc nd apply
ham,0,okay seen pick friday
ham,0,much payed suganya
ham,0,left dessert wan go suntec look
ham,0,abeg make profit start using get sponsors next event
ham,0,onum ela pa normal
ham,0,sister kids
ham,0,cool text way
ham,0,nope meanwhile talk say make greet
ham,0,cant talk now call dont keep calling
ham,0,anything lar
ham,0,rose needs water season needs change poet needs imagination phone needs ur sms need ur lovely frndship forever
ham,0,good afternoon babe goes day job prospects miss love sighs
ham,0,pick drop car problem
ham,0,think waste rr
ham,0,world famamus
ham,0,coming friday leave pongal get news work place
ham,0,lol well don without big sale together
ham,0,am way
ham,0,eat old airport road now oredi got lot pple
ham,0,sry talk phone parents
spam,1,final chance claim ur worth discount vouchers today text yes now savamob member offers mobile cs savamob pobox uz subs
ham,0,ok lor wat time finish
ham,0,princess like make love lt gt times per night hope thats problem
ham,0,mm am way railway
ham,0,dnt wnt tlk wid
ham,0,done sorry hope next space gives everything want remember furniture yours if around move lock locks leave key jenne
ham,0,like keep touch easiest way barcelona way ru house
spam,1,sppok ur mob halloween collection nokia logo pic message plus free eerie tone txt card spook
spam,1,urgent call landline complementary tenerife holiday cash await collection sae cs po box wa px ppm sender hol offer
ham,0,evening da urgent
ham,0,pansy living jungle two years driving worried
ham,0,mm kanji dont eat anything heavy ok
ham,0,only if promise getting soon text morning let know made ok
ham,0,lol different don go trying find every real life photo ever took
ham,0,dont thnk wrong calling us
ham,0,ill drink pa doing need srs model pls send mail id pa
ham,0,aiyah rain like quite big leh if drizzling least run home
ham,0,docs appointments next week tired shoving stuff ugh couldn normal body
ham,0,dun sad over dun thk abt already concentrate ur papers
ham,0,greetings consider yourself excused
ham,0,drama pls enough family am struggling hot sun strange place reason ego going if invited actually necessity go wait serious reppurcussions
ham,0,released another italian one today cosign option
ham,0,mu try figure much money everyone gas alcohol jay trying figure weed budget
spam,1,winner valued network customer hvae selected receive reward collect call valid hours only acl pm
ham,0,hcl chennai requires freshers voice process excellent english needed salary upto lt gt call ms suman lt gt telephonic interview via indyarocks com
ham,0,dai da send resume id
ham,0,know lt gt around
ham,0,yup finished
ham,0,remember ask alex his pizza
ham,0,da today also forgot
ham,0,ola get back maybe today told him his direct link us getting cars bids online arrange shipping get cut partnership invest money shipping takes care rest wud self reliant soon dnt worry
ham,0,fwiw reason only around time smoke gas only afford around someone tells apparently only happens somebody wants light
ham,0,hello boytoy made home constant thought love hope having nice visit wait till come home kiss
ham,0,congrats kano whr treat maga
ham,0,talking
ham,0,yup
ham,0,ok
ham,0,wake already wat doing picking us later rite taking sq reaching ard smth like dat check arrival time ya soon
ham,0,yunny walking citylink now faster come hungry
ham,0,er yep sure props
ham,0,hiya paying money account if thanks got pleasant surprise checked balance don get statements acc
spam,1,won nokia plus free digital camera get win free auction take part send nokia now pobox tcr
ham,0,ok ill send lt decimal gt ok
ham,0,bognor splendid time year
ham,0,yes office da
ham,0,sorry call later
ham,0,joy father john john name joy father mandan
ham,0,ok only ask abt movie wan ktv oso
ham,0,misplaced number sending texts old number wondering heard year best mcat got number atlanta friends
ham,0,sorry call later
ham,0,dunno lei eatin wif frens if wan eat wait lar
ham,0,sorry call later
spam,1,free entry weekly comp send word win now www txttowin co uk
ham,0,say slowly god love amp need clean heart blood send ten special people amp miracle tomorrow pls pls
ham,0,noe send files computers
ham,0,mmmmm loved waking words morning miss love hope day goes well happy wait us together again
ham,0,jay says put lt gt
ham,0,come sec somebody want see
ham,0,sun anti sleep medicine
ham,0,happening gotten job begun registration permanent residency
ham,0,yup ok
ham,0,glad went well come over plenty time claire goes work
ham,0,ok enjoy home
ham,0,pls pls send mail know relatives coming deliver know costs risks benefits anything else thanks
ham,0,like
ham,0,haf combine lor
ham,0,monthly amount terrible pay anything till months finishing school
ham,0,hmmm many players selected
ham,0,said if gonna snow start around pm tonite predicting inch accumulation
ham,0,dont send plus mode
ham,0,aiyo please got time meh
ham,0,package programs well
ham,0,sister belongs family hope tomorrow pray her fated shoranur train incident lets hold hands together amp fuelled love amp concern prior her grief amp pain pls join dis chain amp pass stop violence women
ham,0,guys asking get slippers again gone last year
ham,0,company good environment terrific food really nice
spam,1,text get ringtones logos games www txt com questions info txt co uk
ham,0,honestly made lovely cup tea promptly dropped keys burnt fingers getting
ham,0,yup studying surfing lor lazy mode today
ham,0,please sen kind advice please come try
ham,0,done
ham,0,oh fine tonight
ham,0,give time walk
ham,0,reach ard mins ok
spam,1,freemsg awarded free mini digital camera reply snap collect prize quizclub opt stop wk sp rwm ph
ham,0,fuck babe happened come never came back
spam,1,message brought gmw ltd connected
ham,0,friends want drive em someplace probably take
ham,0,also thk fast xy suggest one dun wan ok going rain leh got gd
ham,0,still getting goods
ham,0,maybe pressies
ham,0,yeah am leave maybe ish
ham,0,also fine complete course
ham,0,under sea lays rock rock envelope envelope paper paper words
ham,0,told her dr appt next week thinks gonna die told her check nothing worried didn listen
ham,0,room need
ham,0,dont want hear anything
ham,0,hey leave friday wait ask superior tell
ham,0,ultimately tor motive tui achieve korli
ham,0,only work timing
ham,0,don worry finished march ish
ham,0,house water dock boat rolled newscaster dabbles jazz flute behind wheel
spam,1,congrats mobile videophones yours call now videochat wid ur mates play java games dload polyph music noline rentl bx ip
spam,1,next amazing xxx picsfree video sent enjoy if one vid enough day text back keyword picsfree get next video
ham,0,now thats going ruin thesis
ham,0,sch neva mind eat st lor
ham,0,hey whats sleeping morning
ham,0,erm thought contract ran th october
ham,0,dunno lets go learn pilates
spam,1,subscribed best mobile content service uk per ten days send stop helpline
ham,0,yup elaborating safety aspects issues
spam,1,free tarot texts find love life now try free text chance only free msgs
ham,0,goodmorning today am late hr
ham,0,hi happy birthday hi hi hi hi hi hi hi
ham,0,outside office take
ham,0,if don respond imma assume still asleep imma start calling shit
ham,0,aight see bit
ham,0,superior telling friday leave department except ours leave way call waheed fathima hr conform
spam,1,join uk horniest dogging service sex nite sign follow instructions txt entry now nyt ec lp msg
